,PreferredSponsors,Gender,Country,Degree,city,zip,isFromSocialMedia,day,month,year
23855,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Ghaziabad,201007,False,15,6,2023
23856,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,Undergraduate Student,karachi,75400,True,24,5,2023
23857,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,India,Undergraduate Student,THANE,421306,True,9,5,2023
23858,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Undergraduate Student,Lagos,110001,True,26,6,2023
23859,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Mathura,281502,False,16,6,2023
23860,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,India,Graduate Program Student,Delhi,110034,False,6,7,2023
23861,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,New Delhi,110027,True,8,7,2023
23862,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Aruba,Undergraduate Student,Nord,0,True,7,6,2023
23863,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Anantapur,515001,False,14,6,2023
23867,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Graduate Program Student,Jos,50834,False,16,6,2023
23868,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,AHMEDABAD,380015,True,31,8,2023
23870,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Nigeria,Not in Education,Rivers,234,False,15,6,2023
23872,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Indonesia,Undergraduate Student,Malang,65142,True,22,5,2023
23873,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Pakistan,Undergraduate Student,KARACHI,75280,True,16,6,2023
23874,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Excelerate"",""Illinois Institute of Technology""]",Male,India,Graduate Program Student,Ongole,523182,True,5,6,2023
23875,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Colombia,Not in Education,Barranquilla,80002,True,5,7,2023
23876,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Udupi,576104,True,15,3,2023
23877,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Graduate Program Student,Lagos,101245,False,5,6,2023
23878,"[""GlobalShala"",""Excelerate""]",Female,United States,Undergraduate Student,San Ramon,94582,True,29,8,2023
23879,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,India,Graduate Program Student,Mysore,570016,True,13,6,2023
23882,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Female,United States,High School Student,Bridgeport,6610,False,19,10,2022
23884,"[""Illinois Institute of Technology"",""Grant Thornton China"",""Excelerate""]",Male,India,Undergraduate Student,Hubli,580030,False,8,1,2023
23885,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,India,Undergraduate Student,Chennai,608001,True,1,5,2023
23886,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Undergraduate Student,Benin,176,False,16,6,2023
23888,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Saudi Arabia,Not in Education,Riyadh,111111,True,19,6,2023
23889,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Not in Education,Indore,452016,False,16,6,2023
23892,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Not in Education,Perambalur,621708,False,23,7,2023
23893,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Sivaganga,630557,True,16,6,2023
23896,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Graduate Program Student,Lagos City,100253,False,26,5,2023
23902,"[""GlobalShala"",""Illinois Institute of Technology"",""Grant Thornton China"",""Excelerate""]",Female,India,Graduate Program Student,Visakhapatnam,530026,False,28,9,2022
23903,"[""Illinois Institute of Technology"",""Grant Thornton China"",""Excelerate""]",Male,Mexico,High School Student,Aguascalientes,20210,False,24,10,2022
23906,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,NaviMumbai,400705,False,16,6,2023
23907,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Guwahati,781019,True,16,6,2023
23911,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,United States,High School Student,Cincinnati,45213,True,30,5,2023
23912,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Nigeria,Not in Education,Abakaliki,480221,False,16,6,2023
23913,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Mumbai,400605,True,14,7,2023
23914,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Undergraduate Student,Lagos,100252,True,9,8,2023
23915,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,Undergraduate Student,Haripur,22660,True,21,7,2023
23916,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Vietnam,Undergraduate Student,Hanoi,100000,False,28,8,2023
23917,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,High School Student,Sialkot,51310,False,24,6,2023
23919,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Kanpur Nagar,208017,False,13,9,2023
23920,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Trinidad and Tobago,Undergraduate Student,Santa Cruz,0,False,15,6,2023
23921,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,visakhapatnam,530017,False,25,6,2023
23923,"[""Illinois Institute of Technology"",""Grant Thornton China"",""Excelerate""]",Male,United States,Graduate Program Student,Chicago,60616,False,14,1,2023
23924,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,China,Undergraduate Student,Nanjing,210003,False,8,3,2023
23925,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Vietnam,Undergraduate Student,Ha Noi,919735163,True,8,7,2023
23926,"[""Illinois Institute of Technology"",""Grant Thornton China"",""Excelerate""]",Male,Nepal,Not in Education,Kathmandu,44600,False,20,10,2022
23927,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Kenya,Undergraduate Student,Makueni,90300,True,6,4,2023
23928,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Male,Turkey,Undergraduate Student,Ankara,6790,False,21,9,2022
23929,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,secunderabad,500056,True,9,7,2023
23930,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Navi Mumbai,410209,True,20,6,2023
23931,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Male,India,Undergraduate Student,Trivandrum,695013,False,19,9,2022
23932,"[""Illinois Institute of Technology""]",Female,Jamaica,High School Student,Kingston,DWR,False,24,8,2023
23933,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Undergraduate Student,Hyderabad,500087,True,18,8,2023
23934,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Undergraduate Student,Akure City,76567,False,23,5,2023
23935,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Egypt,Undergraduate Student,Tanta,31511,True,21,4,2023
23936,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Not in Education,Belagavi,590006,True,31,5,2023
23937,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Nigeria,Graduate Program Student,Lagos,100001,True,31,8,2023
23938,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Graduate Program Student,Oyo State,210262,False,25,7,2023
23939,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Morocco,Undergraduate Student,Casablanca,20250,True,22,3,2023
23940,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Egypt,Undergraduate Student,Nasr city,11471,False,20,7,2023
23941,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Bangalore,560099,False,21,7,2023
23942,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Female,Poland,Graduate Program Student,Poznan,60-649,False,20,11,2022
23943,"[""GlobalShala"",""Grant Thornton China"",""Illinois Institute of Technology"",""Excelerate"",""Saint Louis University""]",Female,United States,High School Student,Dardenne Praire,63368,True,17,7,2023
23946,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,Undergraduate Student,Rawalpindi,46000,True,10,6,2023
23947,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Cameroon,Graduate Program Student,Bamenda,0,False,25,3,2023
23949,"[""Saint Louis University""]",Female,China,Undergraduate Student,Nanjing,210003,False,8,11,2023
23950,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Female,Nigeria,Not in Education,Abuja,9000001,False,1,9,2022
23951,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,Undergraduate Student,Kasur,3235810698,True,22,3,2023
23952,"[""Saint Louis University""]",Male,Ghana,Undergraduate Student,Accra,233,False,13,9,2023
23953,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Not in Education,Ikorodu,104102,True,29,5,2023
23954,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,Pakistan,Undergraduate Student,Wah Cantt,4700,False,9,6,2023
23955,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Not in Education,Hisar,125033,True,16,6,2023
23957,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,India,Undergraduate Student,Malda,732101,False,7,7,2023
23958,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Graduate Program Student,Benin city,4455,True,11,6,2023
23960,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,India,Graduate Program Student,Lucknow,226001,True,13,5,2023
23961,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,United States,Graduate Program Student,Saint Louis,63108,False,10,8,2023
23962,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Female,Nigeria,Undergraduate Student,Abeokuta,110001,True,14,8,2023
23963,"[""GlobalShala"",""Grant Thornton China"",""Saint Louis University"",""Illinois Institute of Technology"",""Excelerate""]",Male,"Tanzania, United Republic of Tanzania",Undergraduate Student,Arusha,0,False,16,3,2023
23964,"[""GlobalShala"",""Illinois Institute of Technology"",""Saint Louis University"",""Grant Thornton China"",""Excelerate""]",Male,India,Graduate Program Student,Hyderabad,500072,False,18,8,2022
